Category,Attribute,Value,Overall %,Star Range,%
Restaurants,WiFi,,,3-4,0.0362882322446863
Restaurants,WiFi,u'free',,4-5,34.722737388724035
Restaurants,WiFi,u'no',,4-5,23.094399109792285
Restaurants,WiFi,'no',,4-5,10.13538575667656
Restaurants,WiFi,'free',,4-5,8.851075667655786
Restaurants,WiFi,u'paid',,4-5,0.2364614243323442
Restaurants,WiFi,'paid',,4-5,0.1530044510385756
Restaurants,WiFi,,,4-5,0.0510014836795252
Restaurants,Alcohol,u'none',,1-2,31.823529411764707
Restaurants,Alcohol,'none',,1-2,16.058823529411764
Restaurants,Alcohol,u'full_bar',,1-2,2.235294117647059
Restaurants,Alcohol,u'beer_and_wine',,1-2,1.0588235294117647
Restaurants,Alcohol,'full_bar',,1-2,0.9411764705882352
Restaurants,Alcohol,,,1-2,0.2352941176470588
Restaurants,Alcohol,'beer_and_wine',,1-2,0.1176470588235294
Restaurants,Alcohol,u'none',,2-3,31.405496938908428
Restaurants,Alcohol,u'full_bar',,2-3,17.15513872606487
Restaurants,Alcohol,'none',,2-3,12.75237723068907
Restaurants,Alcohol,u'beer_and_wine',,2-3,3.8426468672658594
Restaurants,Alcohol,'full_bar',,2-3,3.4779210629152013
Restaurants,Alcohol,'beer_and_wine',,2-3,0.8597108245408362
Restaurants,Alcohol,,,2-3,0.0911814510876644
Restaurants,Alcohol,u'none',,3-4,28.67807153965785
Restaurants,Alcohol,u'full_bar',,3-4,28.263348885432865
Restaurants,Alcohol,'none',,3-4,8.221876620010368
Restaurants,Alcohol,u'beer_and_wine',,3-4,7.910834629341627
Restaurants,Alcohol,'full_bar',,3-4,6.537065837221358
Restaurants,Alcohol,'beer_and_wine',,3-4,2.192846034214619
Restaurants,Alcohol,,,3-4,0.0518403317781233
Restaurants,Alcohol,u'none',,4-5,30.883716617210684
Restaurants,Alcohol,u'full_bar',,4-5,21.07752225519288
Restaurants,Alcohol,u'beer_and_wine',,4-5,12.226446587537092
Restaurants,Alcohol,'none',,4-5,8.095326409495549
Restaurants,Alcohol,'full_bar',,4-5,4.20066765578635
Restaurants,Alcohol,'beer_and_wine',,4-5,3.046179525222552
Restaurants,Alcohol,,,4-5,0.0556379821958456
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1-2,30.294117647058822
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,1-2,25.23529411764706
Restaurants,BusinessParking,,,1-2,2.294117647058824
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,1-2,2.176470588235294
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,1-2,1.4705882352941175
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,1-2,0.6470588235294118
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,1-2,0.4705882352941176
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.411764705882353
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.411764705882353
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.2352941176470588
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}",,1-2,0.2352941176470588
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.2352941176470588
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.2352941176470588
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,1-2,0.1764705882352941
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,1-2,0.1176470588235294
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,{},,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'valet': False, 'garage': False, 'street': False, 'lot': False, 'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': False, u'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': None, u'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.0588235294117647
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,32.46059658720854
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,29.751204897746515
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,5.483912986843819
Restaurants,BusinessParking,,,2-3,2.1883548261039465
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,2-3,1.3416699231470626
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,2-3,1.19838478572359
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.7294516087013156
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.5861664712778429
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,2-3,0.4819590986062264
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.4168294906864661
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.3907776475185619
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.3516998827667058
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.3516998827667058
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,2-3,0.3126221180148495
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.2995961964308974
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,2-3,0.2865702748469454
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,2-3,0.2865702748469454
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.2735443532629933
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,2-3,0.2735443532629933
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.2735443532629933
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.2605184316790412
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.2214406669271851
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}",,2-3,0.208414745343233
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.208414745343233
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.1953888237592809
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.1563110590074247
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.1432851374234727
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}",,2-3,0.1302592158395206
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.1302592158395206
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",,2-3,0.1172332942555685
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.1172332942555685
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.1042073726716165
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}",,2-3,0.1042073726716165
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",,2-3,0.1042073726716165
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0911814510876644
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.0911814510876644
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.0781555295037123
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': None}",,2-3,0.0781555295037123
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.0781555295037123
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': False}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.0651296079197603
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': False, u'validated': None}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.0521036863358082
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': False}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': False, u'validated': False}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,2-3,0.0390777647518561
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'valet': False, 'garage': False, 'street': False, 'lot': False, 'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': True, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': False, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': True, u'garage': False, u'street': False, u'lot': False, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,2-3,0.0260518431679041
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': None}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': None, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': True, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': True}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,2-3,0.013025921583952
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,38.54847071021255
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,18.99948159668222
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,13.312597200622085
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,4.131674442716434
Restaurants,BusinessParking,,,3-4,1.410057024364956
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,1.3271124935199583
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.8812856402280975
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,3-4,0.7879730430274753
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.6480041472265423
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.5857957490927942
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.492483151892172
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,3-4,0.4406428201140487
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.4406428201140487
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,3-4,0.4043545878693624
Restaurants,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.383618455158113
Restaurants,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.3784344219803007
Restaurants,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.3784344219803007
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.3265940902021773
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,3-4,0.2903058579574909
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.2851218247796786
Restaurants,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",,3-4,0.2851218247796786
Restaurants,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,3-4,0.2280974598237428
Restaurants,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.2229134266459305
Restaurants,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.2073613271124935
Restaurants,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.1762571280456195
