Category,Attribute,Value,Overall %,Star Range,%
Sandwiches,HasTV,False,,2-3,10.804416403785488
Sandwiches,HasTV,,,2-3,0.0788643533123028
Sandwiches,HasTV,True,,3-4,67.08860759493672
Sandwiches,HasTV,False,,3-4,16.92205196535643
Sandwiches,HasTV,,,3-4,0.0333111259160559
Sandwiches,HasTV,True,,4-5,58.68531468531468
Sandwiches,HasTV,False,,4-5,27.46853146853147
Sandwiches,HasTV,,,4-5,0.0279720279720279
Sandwiches,WiFi,u'no',,1-2,22.22222222222222
Sandwiches,WiFi,'no',,1-2,7.246376811594203
Sandwiches,WiFi,'free',,1-2,6.763285024154589
Sandwiches,WiFi,u'free',,1-2,4.830917874396135
Sandwiches,WiFi,u'paid',,1-2,0.4830917874396135
Sandwiches,WiFi,u'free',,2-3,21.056782334384856
Sandwiches,WiFi,u'no',,2-3,18.21766561514196
Sandwiches,WiFi,'no',,2-3,10.646687697160884
Sandwiches,WiFi,'free',,2-3,10.25236593059937
Sandwiches,WiFi,'paid',,2-3,0.1577287066246056
Sandwiches,WiFi,u'paid',,2-3,0.0788643533123028
Sandwiches,WiFi,u'free',,3-4,30.47968021319121
Sandwiches,WiFi,u'no',,3-4,19.32045303131246
Sandwiches,WiFi,'free',,3-4,12.5582944703531
Sandwiches,WiFi,'no',,3-4,11.658894070619588
Sandwiches,WiFi,'paid',,3-4,0.2331778814123917
Sandwiches,WiFi,u'paid',,3-4,0.1665556295802798
Sandwiches,WiFi,,,3-4,0.0666222518321119
Sandwiches,WiFi,u'free',,4-5,39.52447552447552
Sandwiches,WiFi,u'no',,4-5,20.587412587412587
Sandwiches,WiFi,'free',,4-5,10.433566433566432
Sandwiches,WiFi,'no',,4-5,9.482517482517483
Sandwiches,WiFi,u'paid',,4-5,0.2237762237762237
Sandwiches,WiFi,'paid',,4-5,0.1398601398601398
Sandwiches,WiFi,,,4-5,0.0279720279720279
Sandwiches,Alcohol,u'none',,1-2,30.917874396135264
Sandwiches,Alcohol,'none',,1-2,11.11111111111111
Sandwiches,Alcohol,u'full_bar',,1-2,1.4492753623188406
Sandwiches,Alcohol,'full_bar',,1-2,1.4492753623188406
Sandwiches,Alcohol,,,1-2,0.966183574879227
Sandwiches,Alcohol,u'none',,2-3,39.35331230283912
Sandwiches,Alcohol,'none',,2-3,16.561514195583594
Sandwiches,Alcohol,u'full_bar',,2-3,3.7066246056782335
Sandwiches,Alcohol,u'beer_and_wine',,2-3,1.892744479495268
Sandwiches,Alcohol,'full_bar',,2-3,1.1041009463722398
Sandwiches,Alcohol,'beer_and_wine',,2-3,0.2365930599369085
Sandwiches,Alcohol,,,2-3,0.0788643533123028
Sandwiches,Alcohol,u'none',,3-4,42.80479680213191
Sandwiches,Alcohol,'none',,3-4,14.656895403064624
Sandwiches,Alcohol,u'full_bar',,3-4,11.592271818787475
Sandwiches,Alcohol,u'beer_and_wine',,3-4,6.062624916722186
Sandwiches,Alcohol,'full_bar',,3-4,2.798134576948701
Sandwiches,Alcohol,'beer_and_wine',,3-4,1.73217854763491
Sandwiches,Alcohol,,,3-4,0.0666222518321119
Sandwiches,Alcohol,u'none',,4-5,41.31468531468531
Sandwiches,Alcohol,u'beer_and_wine',,4-5,12.027972027972028
Sandwiches,Alcohol,'none',,4-5,11.832167832167832
Sandwiches,Alcohol,u'full_bar',,4-5,11.328671328671328
Sandwiches,Alcohol,'beer_and_wine',,4-5,2.937062937062937
Sandwiches,Alcohol,'full_bar',,4-5,2.181818181818182
Sandwiches,Alcohol,,,4-5,0.0559440559440559
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1-2,28.5024154589372
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,1-2,12.07729468599034
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,1-2,2.415458937198068
Sandwiches,BusinessParking,,,1-2,1.932367149758454
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,1-2,1.4492753623188406
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,1-2,1.4492753623188406
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,1-2,0.4830917874396135
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,29.02208201892745
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,26.18296529968454
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,4.889589905362776
Sandwiches,BusinessParking,,,2-3,4.495268138801261
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,2-3,1.498422712933754
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,2-3,0.946372239747634
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,2-3,0.7886435331230284
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,2-3,0.6309148264984227
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,2-3,0.5520504731861199
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.5520504731861199
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.473186119873817
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.473186119873817
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.3943217665615142
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.3943217665615142
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,2-3,0.3154574132492113
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,2-3,0.3154574132492113
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.3154574132492113
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.3154574132492113
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.2365930599369085
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}",,2-3,0.1577287066246056
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.1577287066246056
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",,2-3,0.1577287066246056
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.1577287066246056
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.1577287066246056
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': None}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': False, u'validated': None}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}",,2-3,0.0788643533123028
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,36.575616255829445
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,21.15256495669553
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,12.39173884077282
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,4.230512991339108
Sandwiches,BusinessParking,,,3-4,2.698201199200533
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,1.2658227848101269
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,3-4,0.9993337774816788
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.866089273817455
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,3-4,0.5662891405729514
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.5329780146568954
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.5329780146568954
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.4996668887408394
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.3997335109926715
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.3664223850766155
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",,3-4,0.3664223850766155
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,3-4,0.3331112591605596
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.2998001332445036
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.2664890073284477
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.2664890073284477
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,3-4,0.2331778814123917
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.2331778814123917
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.2331778814123917
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.1998667554963357
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.1998667554963357
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.1998667554963357
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,3-4,0.1998667554963357
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",,3-4,0.1998667554963357
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.1665556295802798
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.1665556295802798
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",,3-4,0.1665556295802798
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': None}",,3-4,0.1665556295802798
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",,3-4,0.1332445036642238
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.1332445036642238
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,3-4,0.1332445036642238
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.1332445036642238
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': False}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': None}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': None, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.0999333777481678
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': None}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': False, u'validated': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.0666222518321119
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': True}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': None, 'lot': None, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': True}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': True, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': None, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'valet': False, 'garage': False, 'street': True, 'lot': False, 'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': None, u'validated': None}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': None}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{u'valet': True, u'garage': True, u'street': False, u'lot': True, u'validated': False}",,3-4,0.0333111259160559
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,4-5,33.25874125874126
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,4-5,21.09090909090909
Sandwiches,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,4-5,13.314685314685317
Sandwiches,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,4-5,8.167832167832167
Sandwiches,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,4-5,1.4825174825174825
Sandwiches,BusinessParking,,,4-5,1.2867132867132869
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,4-5,0.8111888111888113
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,4-5,0.6433566433566433
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",,4-5,0.5874125874125874
Sandwiches,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,4-5,0.5314685314685315
Sandwiches,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,4-5,0.5314685314685315
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,4-5,0.4195804195804196
Sandwiches,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",,4-5,0.4195804195804196
