Category,Attribute,Value,Overall %,Star Range,%
Hotels & Travel,WiFi,'paid',,2-3,0.87527352297593
Hotels & Travel,WiFi,u'free',,3-4,59.13290689410092
Hotels & Travel,WiFi,'free',,3-4,14.57000710732054
Hotels & Travel,WiFi,u'paid',,3-4,4.832977967306325
Hotels & Travel,WiFi,u'no',,3-4,4.690831556503198
Hotels & Travel,WiFi,'no',,3-4,1.137171286425018
Hotels & Travel,WiFi,'paid',,3-4,0.7107320540156361
Hotels & Travel,WiFi,u'free',,4-5,49.22067268252666
Hotels & Travel,WiFi,'free',,4-5,10.254306808859722
Hotels & Travel,WiFi,u'no',,4-5,9.844134536505331
Hotels & Travel,WiFi,u'paid',,4-5,2.1328958162428218
Hotels & Travel,WiFi,'no',,4-5,1.6406890894175554
Hotels & Travel,WiFi,'paid',,4-5,0.3281378178835111
Hotels & Travel,WiFi,,,4-5,0.1640689089417555
Hotels & Travel,Alcohol,u'none',,1-2,0.3012048192771084
Hotels & Travel,Alcohol,u'full_bar',,2-3,4.3763676148796495
Hotels & Travel,Alcohol,u'none',,2-3,1.75054704595186
Hotels & Travel,Alcohol,'full_bar',,2-3,1.312910284463895
Hotels & Travel,Alcohol,'none',,2-3,0.5470459518599562
Hotels & Travel,Alcohol,'beer_and_wine',,2-3,0.1094091903719912
Hotels & Travel,Alcohol,u'full_bar',,3-4,8.102345415778252
Hotels & Travel,Alcohol,'full_bar',,3-4,2.4875621890547266
Hotels & Travel,Alcohol,u'none',,3-4,1.2082444918265811
Hotels & Travel,Alcohol,'none',,3-4,0.7107320540156361
Hotels & Travel,Alcohol,u'beer_and_wine',,3-4,0.5685856432125089
Hotels & Travel,Alcohol,'beer_and_wine',,3-4,0.0710732054015636
Hotels & Travel,Alcohol,u'full_bar',,4-5,6.398687448728466
Hotels & Travel,Alcohol,'full_bar',,4-5,1.6406890894175554
Hotels & Travel,Alcohol,u'none',,4-5,1.4766201804757997
Hotels & Travel,Alcohol,u'beer_and_wine',,4-5,0.9023789991796556
Hotels & Travel,Alcohol,'beer_and_wine',,4-5,0.4922067268252666
Hotels & Travel,Alcohol,'none',,4-5,0.2461033634126333
Hotels & Travel,Alcohol,,,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,1-2,0.3012048192771084
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,2-3,4.157549234135667
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,2.1881838074398248
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.7658643326039387
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.3282275711159737
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.3282275711159737
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.2188183807439825
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2-3,0.2188183807439825
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.2188183807439825
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': True, u'validated': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': None, u'street': False, u'lot': False, u'validated': False}",,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,,,2-3,0.1094091903719912
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,6.183368869936034
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,2.985074626865672
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,1.3503909026297083
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,1.137171286425018
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.7818052594171997
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.7818052594171997
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.355366027007818
Hotels & Travel,BusinessParking,,,3-4,0.355366027007818
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.355366027007818
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,3-4,0.2842928216062544
Hotels & Travel,BusinessParking,"{'garage': None, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.2842928216062544
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.2842928216062544
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.2132196162046908
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.2132196162046908
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,3-4,0.2132196162046908
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}",,3-4,0.1421464108031272
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': True}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}",,3-4,0.0710732054015636
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,4-5,7.793273174733388
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,4-5,5.496308449548811
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,4-5,3.281378178835111
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,4-5,2.461033634126333
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,4-5,1.394585726004922
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,4-5,0.9844134536505332
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,4-5,0.8203445447087777
Hotels & Travel,BusinessParking,,,4-5,0.7383100902378998
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,4-5,0.4922067268252666
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,4-5,0.3281378178835111
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,4-5,0.3281378178835111
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,4-5,0.2461033634126333
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,4-5,0.1640689089417555
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,4-5,0.1640689089417555
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': True, u'street': None, u'lot': None, u'validated': False}",,4-5,0.1640689089417555
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}",,4-5,0.1640689089417555
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': True, u'garage': False, u'street': True, u'lot': False, u'validated': True}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,4-5,0.0820344544708777
Hotels & Travel,BusinessParking,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,4-5,0.0820344544708777
